url,source_locations
https://arxiv.org/pdf/2209.09570,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_basis_prior_review.md:5 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_basis_prior_review.md:15 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:116
https://arxiv.org/pdf/2310.02065,research/hardware_innovation_20260908/literature/sparsity_transfer_followup_20260908.md:11 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:55
https://arxiv.org/pdf/2403.07953,research/hardware_innovation_20260908/literature/sparsity_transfer_followup_20260908.md:14 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:57
https://arxiv.org/pdf/2409.13625,research/hardware_innovation_20260908/literature/patch_crosslayer_fusion_followup_20260908.md:16 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:134
https://arxiv.org/pdf/2411.02854,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:214 || gptpro/ChatGPTpro-#第二轮跨领域调研：.md:219 || gptpro/ChatGPTpro-#第二轮跨领域调研：.md:235
https://arxiv.org/pdf/2412.16757,research/01_ann_sparsity_mechanisms.md:282
https://arxiv.org/pdf/2503.03379,gptpro/ChatGPTpro-#硬件idea深挖0911.md:50 || gptpro/ChatGPTpro-#硬件idea深挖0911.md:67
https://arxiv.org/pdf/2506.05679,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:34
https://arxiv.org/pdf/2507.09780,research/01_ann_sparsity_mechanisms.md:55 || research/01_ann_sparsity_mechanisms.md:433 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:343
https://arxiv.org/pdf/2512.17555,research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/README.md:66 || research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/latent_stage_proposal.md:31 || research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/latent_stage_train16/independent_fusion_review.md:3 || research/hardware_innovation_20260908/algorithm/patch_probe/partial_completion/README.md:58 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:31 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:40 || research/hardware_innovation_20260908/literature/direct_priors_20260909/fusion_opportunities.md:19 || research/hardware_innovation_20260908/literature/direct_priors_20260909/review.md:25 || research/hardware_innovation_20260908/literature/patch_crosslayer_fusion_followup_20260908.md:17
https://arxiv.org/pdf/2607.05445,gptpro/ChatGPTpro-#硬件idea深挖0911.md:58
https://asu.elsevierpure.com/en/publications/an-energy-efficient-deep-convolutional-neural-network-accelerator/,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:108
https://asu.elsevierpure.com/en/publications/sp-imc-a-sparsity-aware-in-memory-computing-macro-in-28nm-cmos-wi/,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:86
https://bionicvisionlab.org/publications/2025-06-isca-single-spike-anns/2025-isca-single-spike-ann.pdf,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:121
https://byjiang.com/assets/pdf/WaveletVFI.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:421 || research/mechanism_rebuild_gh_20260906/report-source.md:150
https://calad0i.github.io/da4ml/,research/hardware_innovation_20260908/psn/cmvm_20260909/da4ml_official/README.md:4
https://calad0i.github.io/da4ml/cmvm.html,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:53 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_recovery_lifting40/ordinary_source_cmvm.md:13 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:7 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_cmvm/README.md:7 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_fusion_one_page.md:7 || research/hardware_innovation_20260908/psn/cmvm_20260909/README.md:7
https://calad0i.github.io/da4ml/getting_started.html,research/hardware_innovation_20260908/psn/cmvm_20260909/da4ml_official/README.md:28
https://capra.cs.cornell.edu/pubs/eva2-isca2018.pdf,research/hardware_mechanisms_20260906/motion_default_state.md:40 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:140
https://cas.ee.ic.ac.uk/people/gac1/pubs/XitongFPT13.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:33
https://cdn.prod.website-files.com/66ea88c9d1833f340063dd7b/6908b1f223438480c621533f__7ao3FYSCYjS1X-vxTLubmyaFxfScXHqWYukL3y3AU4.pdf,research/hardware_innovation_20260908/exploration_tcasii_20260911/adversarial/ADV_ESTU_same_journal.md:13
https://chenzhangsjtu.github.io/files/2025-HPCA.pdf,research/hardware_innovation_20260908/literature/finite_broadcast_pruning_notes_20260908.md:14 || research/hardware_innovation_20260908/psn/gustavsnn_hardware_direction.md:68 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:52
https://citeseerx.ist.psu.edu/document?doi=6aa7035e934ec55392164cf7b73b2315a06619df&repid=rep1&type=pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:184
https://codecov.io/gh/calad0i/da4ml,research/hardware_innovation_20260908/psn/cmvm_20260909/da4ml_official/README.md:7
https://commit.csail.mit.edu/papers/2025/Finch-OOPSLA-2025.pdf,research/hardware_innovation_20260908/open_fusion_execution/review/05_default_bn_result.md:11
https://cris.unibo.it/handle/11585/728412,codex_independent_20260905/02_literature_and_alternative_ideas.md:27 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:78
https://cs.haifa.ac.il/hagit/papers/TIP09-MosheHelOr-VideoCodingGCK.pdf,research/concept_reassessment_20260906/report-source.md:88 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:416 || research/mechanism_rebuild_gh_20260906/report-source.md:101
https://cs.yale.edu/homes/el327/papers/mailmanAlgorithm.pdf,codex_independent_20260905/01_review_and_selective_shared_reduction.md:98 || research/innovation_first_audit_20260906/report-source.md:461 || research/innovation_first_audit_20260906/report-source.md:480 || research/innovation_first_audit_20260906/report-source.md:775 || research/innovation_first_audit_20260906/report-source.md:3282 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:37 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:85
https://csarch.korea.ac.kr/publication/gcn_accel_date25/,research/hardware_innovation_20260908/literature/architecture_followup_20260908.md:15 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:44
https://cseweb.ucsd.edu/~hadi/doc/paper/2018-isca-ganax.pdf,research/hardware_innovation_20260908/decoder/README.md:79 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:142
https://cseweb.ucsd.edu/~hadi/doc/paper/2018-isca-snapea.pdf,research/hardware_innovation_20260908/literature/finite_broadcast_pruning_notes_20260908.md:88 || research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:14 || research/hardware_innovation_20260908/literature/patch_trainable_fusion_followup_20260908.md:16 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:164
https://cseweb.ucsd.edu/~hadi/doc/paper/2022-isca-leopard.pdf,research/hardware_innovation_20260908/README.md:284 || research/hardware_innovation_20260908/psn/independent_review.md:20 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:137
https://cseweb.ucsd.edu/~kastner/papers/iccd06-fir_add_shift.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_cmvm/hardware_opportunity.md:31
https://cseweb.ucsd.edu/~vakhlagh/ISCA18-SnaPEA.pdf,research/hardware_innovation_20260908/psn/independent_review.md:19 || research/innovation_first_audit_20260906/report-source.md:3263 || research/innovation_first_audit_20260906/report-source.md:3605 || research/innovation_first_audit_20260906/report-source.md:3985 || research/innovation_first_audit_20260906/report-source.md:6456 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:433
https://cwfletcher.github.io/content/research/2019.asplos.buffets.paper.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/nullspace_review.md:69 || research/hardware_innovation_20260908/literature/finite_broadcast_pruning_notes_20260908.md:12 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:48
https://cwfletcher.github.io/content/research/2021.ics.summerge.paper.pdf,research/c1_prosperity_fusion_20260906/README.md:39 || research/c1_retained_parent_promotion_20260907/README.md:9 || research/concept_reassessment_20260906/report-source.md:47 || research/fusion_delivery_20260907/report-source.md:64 || research/innovation_first_audit_20260906/candidate_cards_v1.md:11 || research/innovation_first_audit_20260906/report-source.md:110 || research/innovation_first_audit_20260906/synthesis.md:110 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:38 || research/same_workload_c1c2_20260907/five_ideas_reassessment.md:49
https://digitalcollection.zhaw.ch/items/a87eb225-0440-442f-9f24-fad108d33e99,research/audit_comparison_20260909/venue_supplement_other.md:134
https://dl.acm.org/doi/10.1145/3466752.3480125,research/07_transformer_attention_accelerators.md:39
https://dl.acm.org/doi/10.1145/3828526,research/literature_audit_20260909/LITERATURE_INVENTORY.md:446 || research/prosperity_fusion_20260906/README.md:53
https://doi.org/10.1007/978-3-031-78354-8_30,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:492
https://doi.org/10.1007/s00371-025-04173-4,research/literature_audit_20260909/LITERATURE_INVENTORY.md:291
https://doi.org/10.1016/j.aeue.2026.156548,research/codex_deep_rebuild_20260906/report-source.md:208 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:174
https://doi.org/10.1016/j.neunet.2025.107447,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:46 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:47 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:48 || research/hardware_innovation_20260908/sparsity_hardware_next_20260908.md:32 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:425
https://doi.org/10.1038/s42256-026-01255-3,research/literature_audit_20260909/LITERATURE_INVENTORY.md:473
https://doi.org/10.1109/A-SSCC56115.2022.9980797,research/innovation_first_audit_20260906/report-source.md:7283 || research/innovation_first_audit_20260906/report-source.md:7492 || research/innovation_first_audit_20260906/report-source.md:7996 || research/innovation_first_audit_20260906/report-source.md:10633 || research/innovation_first_audit_20260906/report-source.md:10942 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:323
https://doi.org/10.1109/ACCESS.2019.2920335,research/literature_audit_20260909/LITERATURE_INVENTORY.md:212
https://doi.org/10.1109/AERO66936.2026.11519863,research/literature_audit_20260909/LITERATURE_INVENTORY.md:316
https://doi.org/10.1109/APCCAS62602.2024.10808457,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:510
https://doi.org/10.1109/CAC57257.2022.10054761,research/innovation_first_audit_20260906/report-source.md:4503 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:357
https://doi.org/10.1109/CICC60959.2024.10529019,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/literature/R3L3_hybrid_cores.md:30 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:58 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:50
https://doi.org/10.1109/CICC63670.2025.10982861,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:62
https://doi.org/10.1109/CICC63670.2025.10983259,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:60
https://doi.org/10.1109/CICC63670.2025.10983287,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:61
https://doi.org/10.1109/CICC63670.2025.10983358,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:76
https://doi.org/10.1109/CICC65509.2026.11509564,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:17 || research/hardware_innovation_20260908/literature/direct_priors_20260909/fusion_opportunities.md:37
https://doi.org/10.1109/CICC65509.2026.11509629,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:63 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:185
https://doi.org/10.1109/CVPRW56347.2022.00301,research/literature_audit_20260909/LITERATURE_INVENTORY.md:313
https://doi.org/10.1109/DAC18074.2021.9586092,research/literature_audit_20260909/LITERATURE_INVENTORY.md:210
https://doi.org/10.1109/FPL57034.2022.00017,research/innovation_first_audit_20260906/report-source.md:4446 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:358
https://doi.org/10.1109/FPL57034.2022.00027,research/innovation_first_audit_20260906/report-source.md:5672 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:111
https://doi.org/10.1109/HPCA56546.2023.10071027,research/literature_audit_20260909/LITERATURE_INVENTORY.md:110
https://doi.org/10.1109/HPCA56546.2023.10071047,research/01_ann_sparsity_mechanisms.md:84 || research/01_ann_sparsity_mechanisms.md:414 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:109
https://doi.org/10.1109/HPCA61900.2025.00066,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:83
https://doi.org/10.1109/HPCA68181.2026.11408587,research/fusion_delivery_20260907/report-source.md:118 || research/hardware_innovation_20260908/README.md:382 || research/hardware_innovation_20260908/algorithm/patch_probe/partial_completion/README.md:56 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_basis_prior_review.md:34 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:37 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:42 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:67 || research/hardware_innovation_20260908/literature/patch_temporal_dependency_review_20260908.md:61 || research/hardware_innovation_20260908/open_fusion_execution/review/01_full_support_shared_budget.md:7 || research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/LITERATURE_DELTA.md:8 || research/hardware_innovation_20260908/psn/direct_class_review.md:11 || research/hardware_innovation_20260908/psn/gustavsnn_hardware_direction.md:7 || research/hardware_innovation_20260908/psn/gustavsnn_implementation_status_20260908.md:5 || research/hardware_innovation_20260908/psn/gustavsnn_migration_notes.md:5 || research/hardware_innovation_20260908/psn/gustavsnn_reference_notes.md:12 || research/hardware_innovation_20260908/psn/rtl/gp_slice/README.md:32 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:30
https://doi.org/10.1109/ICCAD57390.2023.10323651,research/literature_audit_20260909/LITERATURE_INVENTORY.md:127
https://doi.org/10.1109/ICCAD66269.2025.11240724,research/literature_audit_20260909/LITERATURE_INVENTORY.md:318
https://doi.org/10.1109/ICCAD66269.2025.11240807,research/literature_audit_20260909/LITERATURE_INVENTORY.md:128
https://doi.org/10.1109/ICCAD66269.2025.11240835,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:399
https://doi.org/10.1109/ICCAD66269.2025.11240912,research/hardware_innovation_20260908/literature/circuit_followup_20260908.md:10 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:47
https://doi.org/10.1109/ISCA.2016.41,research/literature_audit_20260909/LITERATURE_INVENTORY.md:144
https://doi.org/10.1109/ISCA52012.2021.00011,research/literature_audit_20260909/LITERATURE_INVENTORY.md:129 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:365
https://doi.org/10.1109/ISCA52012.2021.00060,research/literature_audit_20260909/LITERATURE_INVENTORY.md:104
https://doi.org/10.1109/ISCAS.2017.8050295,research/literature_audit_20260909/LITERATURE_INVENTORY.md:311
https://doi.org/10.1109/ISCAS.2018.8351588,research/innovation_first_audit_20260906/report-source.md:7763 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:333
https://doi.org/10.1109/ISCAS56072.2025.11043213,research/innovation_first_audit_20260906/report-source.md:7725 || research/innovation_first_audit_20260906/report-source.md:7958 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:317
https://doi.org/10.1109/ISCAS56072.2025.11043330,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:161 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:460 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:92
https://doi.org/10.1109/ISCAS56072.2025.11043507,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:481 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:390
https://doi.org/10.1109/ISCAS56072.2025.11043529,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:431 || research/innovation_first_audit_20260906/report-source.md:4180 || research/innovation_first_audit_20260906/report-source.md:4484 || research/innovation_first_audit_20260906/report-source.md:5154 || research/innovation_first_audit_20260906/report-source.md:7801 || research/innovation_first_audit_20260906/report-source.md:11731 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:329
https://doi.org/10.1109/ISCAS56072.2025.11043578,research/innovation_first_audit_20260906/report-source.md:6076 || research/innovation_first_audit_20260906/report-source.md:6247 || research/innovation_first_audit_20260906/report-source.md:6532 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:437
https://doi.org/10.1109/ISCAS56072.2025.11043823,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:471 || research/hardware_innovation_20260908/literature/circuit_followup_20260908.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:93
https://doi.org/10.1109/ISCAS56072.2025.11043956,research/literature_audit_20260909/LITERATURE_INVENTORY.md:126
https://doi.org/10.1109/ISCAS56072.2025.11044162,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:441
https://doi.org/10.1109/ISSCC.2017.7870350,research/literature_audit_20260909/LITERATURE_INVENTORY.md:385
https://doi.org/10.1109/ISSCC.2017.7870353,research/literature_audit_20260909/LITERATURE_INVENTORY.md:383
https://doi.org/10.1109/ISSCC.2018.8310262,research/literature_audit_20260909/LITERATURE_INVENTORY.md:381
https://doi.org/10.1109/ISSCC.2018.8310401,research/literature_audit_20260909/LITERATURE_INVENTORY.md:397
https://doi.org/10.1109/ISSCC.2019.8662302,research/literature_audit_20260909/LITERATURE_INVENTORY.md:382
https://doi.org/10.1109/ISSCC.2019.8662392,research/literature_audit_20260909/LITERATURE_INVENTORY.md:398
https://doi.org/10.1109/ISSCC.2019.8662476,research/literature_audit_20260909/LITERATURE_INVENTORY.md:366
https://doi.org/10.1109/ISSCC19947.2020.9062985,research/literature_audit_20260909/LITERATURE_INVENTORY.md:399
https://doi.org/10.1109/ISSCC42613.2021.9365766,research/innovation_first_audit_20260906/report-source.md:7454 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:396
https://doi.org/10.1109/ISSCC42613.2021.9365928,research/literature_audit_20260909/LITERATURE_INVENTORY.md:365
https://doi.org/10.1109/ISSCC42613.2021.9365943,research/literature_audit_20260909/LITERATURE_INVENTORY.md:374
https://doi.org/10.1109/ISSCC42613.2021.9365958,research/innovation_first_audit_20260906/report-source.md:8514 || research/innovation_first_audit_20260906/report-source.md:8875 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:387
https://doi.org/10.1109/ISSCC42614.2022.9731645,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:65 || research/innovation_first_audit_20260906/report-source.md:8229 || research/innovation_first_audit_20260906/report-source.md:8742 || research/innovation_first_audit_20260906/report-source.md:9122 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:370
https://doi.org/10.1109/ISSCC42614.2022.9731686,research/innovation_first_audit_20260906/report-source.md:8210 || research/innovation_first_audit_20260906/report-source.md:8609 || research/innovation_first_audit_20260906/report-source.md:9046 || research/innovation_first_audit_20260906/report-source.md:9217 || research/innovation_first_audit_20260906/report-source.md:9564 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:368
https://doi.org/10.1109/ISSCC42614.2022.9731716,research/innovation_first_audit_20260906/report-source.md:8267 || research/innovation_first_audit_20260906/report-source.md:8666 || research/innovation_first_audit_20260906/report-source.md:9065 || research/innovation_first_audit_20260906/report-source.md:9350 || research/innovation_first_audit_20260906/report-source.md:9426 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:372
https://doi.org/10.1109/ISSCC42614.2022.9731795,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:69
https://doi.org/10.1109/ISSCC42615.2023.10067360,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:57
https://doi.org/10.1109/ISSCC42615.2023.10067817,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:56
https://doi.org/10.1109/ISSCC49657.2024.10454330,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:54 || research/innovation_first_audit_20260906/report-source.md:8248 || research/innovation_first_audit_20260906/report-source.md:8723 || research/innovation_first_audit_20260906/report-source.md:9103 || research/innovation_first_audit_20260906/report-source.md:9293 || research/innovation_first_audit_20260906/report-source.md:9602 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:371
https://doi.org/10.1109/ISSCC49661.2025.10904499,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:50 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:145
https://doi.org/10.1109/ISSCC49661.2025.10904761,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:53
https://doi.org/10.1109/ISSCC49661.2025.10904774,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:52
https://doi.org/10.1109/ISSCC49663.2026.11409250,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:67
https://doi.org/10.1109/ISSCC49663.2026.11409322,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:66
https://doi.org/10.1109/JIOT.2023.3293506,research/innovation_first_audit_20260906/report-source.md:6038 || research/innovation_first_audit_20260906/report-source.md:6190 || research/innovation_first_audit_20260906/report-source.md:6437 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:147
https://doi.org/10.1109/JSSC.2016.2616357,research/innovation_first_audit_20260906/report-source.md:2750 || research/innovation_first_audit_20260906/report-source.md:3130 || research/innovation_first_audit_20260906/report-source.md:3320 || research/innovation_first_audit_20260906/report-source.md:8476 || research/innovation_first_audit_20260906/report-source.md:8932 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:401
https://doi.org/10.1109/JSSC.2017.2778281,research/literature_audit_20260909/LITERATURE_INVENTORY.md:384
https://doi.org/10.1109/JSSC.2021.3113569,research/innovation_first_audit_20260906/report-source.md:8305 || research/innovation_first_audit_20260906/report-source.md:8894 || research/innovation_first_audit_20260906/report-source.md:8913 || research/innovation_first_audit_20260906/report-source.md:9179 || research/innovation_first_audit_20260906/report-source.md:9312 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:374
https://doi.org/10.1109/JSSC.2022.3213542,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:65
https://doi.org/10.1109/JSSC.2022.3214064,research/literature_audit_20260909/LITERATURE_INVENTORY.md:372
https://doi.org/10.1109/JSSC.2023.3234893,research/innovation_first_audit_20260906/report-source.md:8324 || research/innovation_first_audit_20260906/report-source.md:8761 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:375
https://doi.org/10.1109/JSSC.2023.3236566,research/innovation_first_audit_20260906/report-source.md:8286 || research/innovation_first_audit_20260906/report-source.md:8856 || research/innovation_first_audit_20260906/report-source.md:9445 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:373
https://doi.org/10.1109/JSSC.2023.3273238,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:64
https://doi.org/10.1109/JSSC.2023.3297411,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:68 || research/innovation_first_audit_20260906/report-source.md:7359 || research/innovation_first_audit_20260906/report-source.md:7844 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:327
https://doi.org/10.1109/JSSC.2023.3303154,research/innovation_first_audit_20260906/report-source.md:7611 || research/innovation_first_audit_20260906/report-source.md:7939 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:443
https://doi.org/10.1109/JSSC.2024.3397189,research/literature_audit_20260909/LITERATURE_INVENTORY.md:369
https://doi.org/10.1109/JSSC.2024.3507095,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:45 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:59
https://doi.org/10.1109/JSSC.2025.3554699,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V1_isscc_jssc_cicc.md:55 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:49
https://doi.org/10.1109/LSSC.2023.3286698,research/innovation_first_audit_20260906/report-source.md:5981 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:146
https://doi.org/10.1109/LSSC.2024.3375110,research/innovation_first_audit_20260906/report-source.md:7592 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:442
https://doi.org/10.1109/MICRO.2016.7783722,research/literature_audit_20260909/LITERATURE_INVENTORY.md:71
https://doi.org/10.1109/MICRO.2016.7783723,research/literature_audit_20260909/LITERATURE_INVENTORY.md:68
https://doi.org/10.1109/MICRO61859.2024.00107,research/literature_audit_20260909/LITERATURE_INVENTORY.md:123
https://doi.org/10.1109/TC.2026.3672901,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:233
https://doi.org/10.1109/TCAD.2024.3380550,research/literature_audit_20260909/LITERATURE_INVENTORY.md:86
https://doi.org/10.1109/TCAD.2024.3511343,research/literature_audit_20260909/LITERATURE_INVENTORY.md:135
https://doi.org/10.1109/TCAD.2025.3547275,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:249
https://doi.org/10.1109/TCASAI.2024.3452649,research/innovation_first_audit_20260906/report-source.md:7302 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:324
https://doi.org/10.1109/TCSI.2023.3298969,research/innovation_first_audit_20260906/report-source.md:4541 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:332
https://doi.org/10.1109/TCSI.2024.3480350,research/innovation_first_audit_20260906/report-source.md:7321 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:325
https://doi.org/10.1109/TCSI.2024.3496554,research/literature_audit_20260909/LITERATURE_INVENTORY.md:87
https://doi.org/10.1109/TCSI.2025.3547001,research/literature_audit_20260909/LITERATURE_INVENTORY.md:209
https://doi.org/10.1109/TCSI.2025.3572918,research/literature_audit_20260909/LITERATURE_INVENTORY.md:331 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:339
