case,real,order,mode,bp,packed32,prefetch,frontier,resident,cycles,channels,batches,pairs,scalar_mac,words,xwords,graph_words,prefetch_words,cache_hits,refetches,peak_slots,graph_hits,req_stall,out_stall,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13
train28_p6,1,1,3,1,1,1,0,1,1328,51,51,510,5100,225,102,102,93,0,0,4,334,68,1,1,27,54,6,131,0,337,51,510,153,51,0,7,1
train28_p6,1,1,3,1,1,1,1,1,1237,58,46,402,4020,223,104,98,82,6,1,4,317,76,0,1,27,54,6,147,0,306,46,460,138,46,0,6,1
train28_p7,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p7,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p7,1,1,2,0,1,1,0,1,1064,50,50,500,5000,227,100,106,100,0,0,4,353,0,0,1,21,21,6,109,0,150,50,500,150,50,0,6,1
train28_p7,1,1,2,0,1,1,1,0,981,63,45,413,4130,249,126,102,83,0,13,3,324,0,0,1,21,21,6,110,0,141,45,450,135,45,0,6,1
train28_p7,1,1,2,0,1,1,1,1,969,63,45,413,4130,223,100,102,83,13,0,4,324,0,0,1,21,21,6,110,0,129,45,450,135,45,0,6,1
train28_p7,1,1,2,1,1,1,0,1,1284,50,50,500,5000,227,100,106,100,0,0,4,353,72,0,1,30,57,6,123,0,311,50,500,150,50,0,6,1
train28_p7,1,1,2,1,1,1,1,0,1243,63,45,413,4130,249,126,102,83,0,13,3,324,92,3,1,30,57,6,149,0,316,45,450,135,45,0,9,1
train28_p7,1,1,2,1,1,1,1,1,1187,63,45,413,4130,223,100,102,83,13,0,4,324,65,7,1,30,57,6,144,0,261,45,450,135,45,0,13,1
train28_p7,1,1,3,0,1,1,0,1,1065,50,50,500,5000,232,100,111,104,0,0,4,351,0,0,1,21,21,6,110,0,150,50,500,150,50,0,6,1
train28_p7,1,1,3,0,1,1,1,1,971,63,45,413,4130,227,100,106,86,13,0,4,317,0,0,1,21,21,6,112,0,129,45,450,135,45,0,6,1
train28_p7,1,1,3,1,1,1,0,1,1291,50,50,500,5000,232,100,111,104,0,0,4,351,77,3,1,27,54,6,124,0,320,50,500,150,50,0,9,1
train28_p7,1,1,3,1,1,1,1,1,1203,63,45,413,4130,227,100,106,86,13,0,4,317,84,4,1,27,54,6,147,0,283,45,450,135,45,0,10,1
train28_p8,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p8,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p8,1,1,2,0,1,1,0,1,1230,58,58,580,5800,295,116,158,143,0,0,4,360,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train28_p8,1,1,2,0,1,1,1,0,1114,79,51,435,4350,333,158,154,116,0,21,4,324,0,0,1,21,21,6,131,0,163,51,510,153,51,0,6,1
train28_p8,1,1,2,0,1,1,1,1,1098,79,51,435,4350,291,116,154,116,21,0,4,324,0,0,1,21,21,6,131,0,147,51,510,153,51,0,6,1
train28_p8,1,1,2,1,1,1,0,1,1504,58,58,580,5800,295,116,158,143,0,0,4,360,98,2,1,30,57,6,159,0,373,58,580,174,58,0,8,1
train28_p8,1,1,2,1,1,1,1,0,1434,79,51,435,4350,333,158,154,116,0,21,4,324,131,0,1,30,57,6,198,0,371,51,510,153,51,0,6,1
train28_p8,1,1,2,1,1,1,1,1,1392,79,51,435,4350,291,116,154,116,21,0,4,324,90,6,1,30,57,6,200,0,321,51,510,153,51,0,12,1
train28_p8,1,1,3,0,1,1,0,1,1212,57,57,570,5700,300,114,165,149,0,0,4,359,0,0,1,21,21,6,131,0,171,57,570,171,57,0,6,1
train28_p8,1,1,3,0,1,1,1,1,1096,78,51,433,4330,294,114,159,119,21,0,4,320,0,0,1,21,21,6,131,0,145,51,510,153,51,0,6,1
train28_p8,1,1,3,1,1,1,0,1,1474,57,57,570,5700,300,114,165,149,0,0,4,359,99,3,1,27,54,6,156,0,366,57,570,171,57,0,9,1
train28_p8,1,1,3,1,1,1,1,1,1384,78,51,433,4330,294,114,159,119,21,0,4,320,100,3,1,27,54,6,198,0,324,51,510,153,51,0,9,1
train28_p9,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p9,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p9,1,1,2,0,1,1,0,1,1289,61,61,610,6100,311,122,168,152,0,0,4,368,0,0,1,21,21,6,136,0,183,61,610,183,61,0,6,1
train28_p9,1,1,2,0,1,1,1,0,1158,78,53,446,4460,342,156,165,133,0,17,4,341,0,0,1,21,21,6,135,0,173,53,530,159,53,0,6,1
train28_p9,1,1,2,0,1,1,1,1,1138,78,53,446,4460,310,124,165,133,16,1,4,341,0,0,1,21,21,6,135,0,153,53,530,159,53,0,6,1
train28_p9,1,1,2,1,1,1,0,1,1566,61,61,610,6100,311,122,168,152,0,0,4,368,113,2,1,30,57,6,175,0,374,61,610,183,61,0,8,1
train28_p9,1,1,2,1,1,1,1,0,1470,78,53,446,4460,341,156,164,133,0,17,4,341,108,3,1,30,57,6,193,0,378,53,530,160,53,0,9,1
train28_p9,1,1,2,1,1,1,1,1,1424,78,53,446,4460,310,124,165,133,16,1,4,341,106,8,1,30,57,6,186,0,335,53,530,159,53,0,14,1
train28_p9,1,1,3,0,1,1,0,1,1269,60,60,600,6000,301,120,160,146,0,0,4,369,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train28_p9,1,1,3,0,1,1,1,1,1116,75,52,445,4450,298,122,155,126,14,1,4,346,0,0,1,21,21,6,129,0,152,52,520,156,52,0,6,1
train28_p9,1,1,3,1,1,1,0,1,1524,60,60,600,6000,301,120,160,146,0,0,4,369,94,4,1,27,54,6,150,0,376,60,600,180,60,0,10,1
train28_p9,1,1,3,1,1,1,1,1,1390,75,52,445,4450,298,122,155,126,14,1,4,346,104,8,1,27,54,6,172,0,336,52,520,156,52,0,14,1
train28_p10,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p10,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p10,1,1,2,0,1,1,0,1,1067,50,50,500,5000,223,100,102,93,0,0,4,342,0,0,1,21,21,6,112,0,150,50,500,150,50,0,6,1
train28_p10,1,1,2,0,1,1,1,0,964,59,44,407,4070,236,118,97,76,0,9,3,308,0,0,1,21,21,6,111,0,138,44,440,132,44,0,6,1
train28_p10,1,1,2,0,1,1,1,1,958,59,44,407,4070,218,100,97,76,9,0,4,308,0,0,1,21,21,6,111,0,132,44,440,132,44,0,6,1
train28_p10,1,1,2,1,1,1,0,1,1306,50,50,500,5000,223,100,102,93,0,0,4,342,74,3,1,30,57,6,133,0,320,50,500,150,50,0,9,1
train28_p10,1,1,2,1,1,1,1,0,1225,59,44,407,4070,236,118,97,76,0,9,3,308,78,4,1,30,57,6,157,0,304,44,440,132,44,0,10,1
train28_p10,1,1,2,1,1,1,1,1,1192,59,44,407,4070,218,100,97,76,9,0,4,308,65,1,1,30,57,6,151,0,280,44,440,132,44,0,7,1
train28_p10,1,1,3,0,1,1,0,1,1067,50,50,500,5000,217,100,96,88,0,0,4,341,0,0,1,21,21,6,112,0,150,50,500,150,50,0,6,1
train28_p10,1,1,3,0,1,1,1,1,958,59,44,407,4070,213,100,92,72,9,0,4,307,0,0,1,21,21,6,111,0,132,44,440,132,44,0,6,1
train28_p10,1,1,3,1,1,1,0,1,1302,50,50,500,5000,217,100,96,88,0,0,4,341,89,5,1,27,54,6,133,0,320,50,500,150,50,0,11,1
train28_p10,1,1,3,1,1,1,1,1,1183,59,44,407,4070,213,100,92,72,9,0,4,307,77,1,1,27,54,6,142,0,286,44,440,132,44,0,7,1
train28_p11,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p11,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p11,1,1,2,0,1,1,0,1,1145,54,54,540,5400,246,108,117,110,0,0,4,347,0,0,1,21,21,6,118,0,162,54,540,162,54,0,6,1
train28_p11,1,1,2,0,1,1,1,0,1046,67,48,410,4100,269,134,114,90,0,13,3,312,0,0,1,21,21,6,117,0,154,48,480,144,48,0,6,1
train28_p11,1,1,2,0,1,1,1,1,1030,67,48,410,4100,245,110,114,90,12,1,4,312,0,0,1,21,21,6,117,0,138,48,480,144,48,0,6,1
train28_p11,1,1,2,1,1,1,0,1,1374,54,54,540,5400,246,108,117,110,0,0,4,347,84,3,1,30,57,6,129,0,332,54,540,162,54,0,9,1
train28_p11,1,1,2,1,1,1,1,0,1313,67,48,410,4100,269,134,114,90,0,13,3,312,94,5,1,30,57,6,155,0,333,48,480,144,48,0,11,1
train28_p11,1,1,2,1,1,1,1,1,1280,67,48,410,4100,245,110,114,90,12,1,4,312,81,3,1,30,57,6,163,0,294,48,480,144,48,0,9,1
train28_p11,1,1,3,0,1,1,0,1,1145,54,54,540,5400,246,108,117,110,0,0,4,347,0,0,1,21,21,6,118,0,162,54,540,162,54,0,6,1
train28_p11,1,1,3,0,1,1,1,1,1030,67,48,410,4100,245,110,114,91,12,1,4,313,0,0,1,21,21,6,117,0,138,48,480,144,48,0,6,1
train28_p11,1,1,3,1,1,1,0,1,1374,54,54,540,5400,246,108,117,110,0,0,4,347,80,3,1,27,54,6,129,0,338,54,540,162,54,0,9,1
train28_p11,1,1,3,1,1,1,1,1,1280,67,48,410,4100,245,110,114,91,12,1,4,313,94,5,1,27,54,6,153,0,308,48,480,144,48,0,11,1
train28_p12,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p12,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p12,1,1,2,0,1,1,0,1,1229,58,58,580,5800,283,116,146,135,0,0,4,375,0,0,1,21,21,6,130,0,174,58,580,174,58,0,6,1
train28_p12,1,1,2,0,1,1,1,0,1168,72,54,450,4500,310,144,145,121,0,14,3,352,0,0,1,21,21,6,133,0,170,54,540,162,54,0,6,1
train28_p12,1,1,2,0,1,1,1,1,1154,72,54,450,4500,286,120,145,121,12,2,4,352,0,0,1,21,21,6,133,0,156,54,540,162,54,0,6,1
train28_p12,1,1,2,1,1,1,0,1,1490,58,58,580,5800,283,116,146,135,0,0,4,374,89,2,1,30,57,6,155,0,363,58,580,174,58,0,8,1
train28_p12,1,1,2,1,1,1,1,0,1462,72,54,450,4500,310,144,145,121,0,14,3,351,106,0,1,30,57,6,187,0,365,54,540,162,54,0,6,1
train28_p12,1,1,2,1,1,1,1,1,1437,72,54,450,4500,286,120,145,121,12,2,4,352,124,4,1,30,57,6,181,0,342,54,540,162,54,0,10,1
train28_p12,1,1,3,0,1,1,0,1,1230,58,58,580,5800,288,116,151,138,0,0,4,368,0,0,1,21,21,6,131,0,174,58,580,174,58,0,6,1
train28_p12,1,1,3,0,1,1,1,1,1138,69,53,447,4470,289,120,148,122,9,2,4,346,0,0,1,21,21,6,133,0,155,53,530,159,53,0,6,1
train28_p12,1,1,3,1,1,1,0,1,1489,58,58,580,5800,288,116,151,138,0,0,4,367,98,5,1,27,54,6,155,0,365,58,580,174,58,0,11,1
train28_p12,1,1,3,1,1,1,1,1,1434,69,53,447,4470,289,120,148,122,9,2,4,346,113,8,1,27,54,6,186,0,351,53,530,159,53,0,14,1
train28_p13,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p13,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p13,1,1,2,0,1,1,0,1,1270,60,60,600,6000,298,120,157,140,0,0,4,365,0,0,1,21,21,6,135,0,180,60,600,180,60,0,6,1
train28_p13,1,1,2,0,1,1,1,0,1156,77,53,445,4450,327,154,152,114,0,17,4,323,0,0,1,21,21,6,137,0,169,53,530,159,53,0,6,1
train28_p13,1,1,2,0,1,1,1,1,1140,77,53,445,4450,295,122,152,114,16,1,4,323,0,0,1,21,21,6,137,0,153,53,530,159,53,0,6,1
train28_p13,1,1,2,1,1,1,0,1,1544,60,60,600,6000,298,120,157,140,0,0,4,365,95,6,1,30,57,6,163,0,375,60,600,180,60,0,12,1
train28_p13,1,1,2,1,1,1,1,0,1474,77,53,445,4450,327,154,152,114,0,17,4,323,121,2,1,30,57,6,209,0,368,53,530,159,53,0,8,1
train28_p13,1,1,2,1,1,1,1,1,1423,77,53,445,4450,295,122,152,114,16,1,4,323,96,4,1,30,57,6,201,0,323,53,530,159,53,0,10,1
train28_p13,1,1,3,0,1,1,0,1,1269,60,60,600,6000,293,120,152,137,0,0,4,364,0,0,1,21,21,6,134,0,180,60,600,180,60,0,6,1
train28_p13,1,1,3,0,1,1,1,1,1122,76,52,444,4440,289,122,146,110,15,1,4,322,0,0,1,21,21,6,135,0,152,52,520,156,52,0,6,1
train28_p13,1,1,3,1,1,1,0,1,1529,60,60,600,6000,293,120,152,137,0,0,4,364,77,3,1,27,54,6,155,0,377,60,600,180,60,0,9,1
train28_p13,1,1,3,1,1,1,1,1,1401,76,52,444,4440,289,122,146,110,15,1,4,322,105,6,1,27,54,6,197,0,324,52,520,156,52,0,12,1
train28_p14,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p14,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p14,1,1,2,0,1,1,0,1,1189,56,56,560,5600,279,112,146,135,0,0,4,359,0,0,1,21,21,6,126,0,168,56,560,168,56,0,6,1
train28_p14,1,1,2,0,1,1,1,0,1049,71,48,426,4260,301,142,138,112,0,15,4,328,0,0,1,21,21,6,120,0,154,48,480,144,48,0,6,1
train28_p14,1,1,2,0,1,1,1,1,1035,71,48,426,4260,273,114,138,112,14,1,4,328,0,0,1,21,21,6,120,0,140,48,480,144,48,0,6,1
train28_p14,1,1,2,1,1,1,0,1,1425,56,56,560,5600,279,112,146,135,0,0,4,359,90,0,1,30,57,6,142,0,343,56,560,168,56,0,6,1
train28_p14,1,1,2,1,1,1,1,0,1324,71,48,426,4260,301,142,138,112,0,15,4,328,100,0,1,30,57,6,168,0,336,48,480,144,48,0,6,1
train28_p14,1,1,2,1,1,1,1,1,1282,71,48,426,4260,273,114,138,112,14,1,4,328,87,1,1,30,57,6,161,0,300,48,480,144,48,0,7,1
train28_p14,1,1,3,0,1,1,0,1,1172,55,55,550,5500,281,110,150,137,0,0,4,355,0,0,1,21,21,6,127,0,165,55,550,165,55,0,6,1
train28_p14,1,1,3,0,1,1,1,1,1035,70,48,423,4230,275,112,142,114,14,1,4,325,0,0,1,21,21,6,120,0,140,48,480,144,48,0,6,1
train28_p14,1,1,3,1,1,1,0,1,1417,55,55,550,5500,281,110,150,137,0,0,4,355,103,5,1,27,54,6,152,0,341,55,550,165,55,0,11,1
train28_p14,1,1,3,1,1,1,1,1,1274,70,48,423,4230,275,112,142,114,14,1,4,325,87,0,1,27,54,6,159,0,301,48,480,144,48,0,6,1
train28_p15,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p15,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p15,1,1,2,0,1,1,0,1,1148,54,54,540,5400,258,108,129,118,0,0,4,334,0,0,1,21,21,6,121,0,162,54,540,162,54,0,6,1
train28_p15,1,1,2,0,1,1,1,0,1043,64,48,405,4050,273,128,124,105,0,10,3,320,0,0,1,21,21,6,116,0,152,48,480,144,48,0,6,1
train28_p15,1,1,2,0,1,1,1,1,1029,64,48,405,4050,255,110,124,105,9,1,4,320,0,0,1,21,21,6,116,0,138,48,480,144,48,0,6,1
train28_p15,1,1,2,1,1,1,0,1,1404,54,54,540,5400,258,108,129,118,0,0,4,334,85,3,1,30,57,6,144,0,347,54,540,162,54,0,9,1
train28_p15,1,1,2,1,1,1,1,0,1291,64,48,405,4050,273,128,124,105,0,10,3,320,89,1,1,30,57,6,146,0,324,48,480,144,48,0,7,1
train28_p15,1,1,2,1,1,1,1,1,1269,64,48,405,4050,255,110,124,105,9,1,4,320,81,5,1,30,57,6,151,0,293,48,480,144,48,0,11,1
train28_p15,1,1,3,0,1,1,0,1,1149,54,54,540,5400,254,108,125,113,0,0,4,332,0,0,1,21,21,6,122,0,162,54,540,162,54,0,6,1
train28_p15,1,1,3,0,1,1,1,1,1031,64,48,404,4040,250,110,119,98,9,1,4,316,0,0,1,21,21,6,118,0,138,48,480,144,48,0,6,1
train28_p15,1,1,3,1,1,1,0,1,1390,54,54,540,5400,254,108,125,113,0,0,4,332,85,1,1,27,54,6,148,0,337,54,540,162,54,0,7,1
train28_p15,1,1,3,1,1,1,1,1,1282,64,48,404,4040,250,110,119,98,9,1,4,316,71,8,1,27,54,6,161,0,299,48,480,144,48,0,14,1
train28_p16,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p16,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p16,1,1,2,0,1,1,0,1,1267,60,60,600,6000,291,120,150,138,0,0,4,374,0,0,1,21,21,6,132,0,180,60,600,180,60,0,6,1
train28_p16,1,1,2,0,1,1,1,0,1133,76,52,445,4450,321,152,148,120,0,16,3,351,0,0,1,21,21,6,132,0,166,52,520,156,52,0,6,1
train28_p16,1,1,2,0,1,1,1,1,1119,76,52,445,4450,291,122,148,120,15,1,4,351,0,0,1,21,21,6,132,0,152,52,520,156,52,0,6,1
train28_p16,1,1,2,1,1,1,0,1,1533,60,60,600,6000,291,120,150,138,0,0,4,374,99,5,1,30,57,6,152,0,376,60,600,180,60,0,11,1
train28_p16,1,1,2,1,1,1,1,0,1445,76,52,445,4450,321,152,148,120,0,16,3,351,103,3,1,30,57,6,189,0,373,52,520,156,52,0,9,1
train28_p16,1,1,2,1,1,1,1,1,1401,76,52,445,4450,291,122,148,120,15,1,4,351,105,4,1,30,57,6,190,0,327,52,520,156,52,0,10,1
train28_p16,1,1,3,0,1,1,0,1,1247,59,59,590,5900,285,118,146,134,0,0,4,372,0,0,1,21,21,6,130,0,177,59,590,177,59,0,6,1
train28_p16,1,1,3,0,1,1,1,1,1102,74,51,442,4420,285,120,144,117,14,1,4,351,0,0,1,21,21,6,131,0,151,51,510,153,51,0,6,1
train28_p16,1,1,3,1,1,1,0,1,1504,59,59,590,5900,285,118,146,134,0,0,4,372,93,0,1,27,54,6,152,0,373,59,590,177,59,0,6,1
train28_p16,1,1,3,1,1,1,1,1,1357,74,51,442,4420,285,120,144,117,14,1,4,351,96,1,1,27,54,6,171,0,326,51,510,153,51,0,7,1
train28_p17,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p17,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p17,1,1,2,0,1,1,0,1,1272,60,60,600,6000,312,120,171,152,0,0,4,364,0,0,1,21,21,6,137,0,180,60,600,180,60,0,6,1
train28_p17,1,1,2,0,1,1,1,0,1194,88,54,454,4540,369,176,172,130,0,28,4,336,0,0,1,21,21,6,145,0,184,54,540,162,54,0,6,1
train28_p17,1,1,2,0,1,1,1,1,1164,88,54,454,4540,313,120,172,130,28,0,4,336,0,0,1,21,21,6,145,0,154,54,540,162,54,0,6,1
train28_p17,1,1,2,1,1,1,0,1,1549,60,60,600,6000,312,120,171,152,0,0,4,364,121,2,1,30,57,6,168,0,379,60,600,180,60,0,8,1
train28_p17,1,1,2,1,1,1,1,0,1535,88,54,454,4540,367,176,170,129,0,28,4,339,115,0,1,30,57,6,221,0,404,54,540,162,54,0,6,1
train28_p17,1,1,2,1,1,1,1,1,1436,88,54,454,4540,311,120,170,129,28,0,4,339,97,0,1,30,57,6,207,0,319,54,540,162,54,0,6,1
train28_p17,1,1,3,0,1,1,0,1,1271,60,60,600,6000,304,120,163,148,0,0,4,371,0,0,1,21,21,6,136,0,180,60,600,180,60,0,6,1
train28_p17,1,1,3,0,1,1,1,1,1161,87,54,453,4530,304,120,163,129,27,0,4,347,0,0,1,21,21,6,142,0,154,54,540,162,54,0,6,1
train28_p17,1,1,3,1,1,1,0,1,1535,60,60,600,6000,304,120,163,148,0,0,4,371,107,1,1,27,54,6,160,0,380,60,600,180,60,0,7,1
train28_p17,1,1,3,1,1,1,1,1,1441,87,54,453,4530,304,120,163,129,27,0,4,347,105,5,1,27,54,6,207,0,325,54,540,162,54,0,11,1
train28_p18,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p18,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p18,1,1,2,0,1,1,0,1,1251,59,59,590,5900,307,118,168,152,0,0,4,351,0,0,1,21,21,6,134,0,177,59,590,177,59,0,6,1
train28_p18,1,1,2,0,1,1,1,0,1158,78,53,425,4250,341,156,164,126,0,19,4,314,0,0,1,21,21,6,139,0,169,53,530,159,53,0,6,1
train28_p18,1,1,2,0,1,1,1,1,1140,78,53,425,4250,305,120,164,126,18,1,4,314,0,0,1,21,21,6,139,0,151,53,530,159,53,0,6,1
train28_p18,1,1,2,1,1,1,0,1,1525,59,59,590,5900,307,118,168,152,0,0,4,351,100,0,1,30,57,6,166,0,374,59,590,177,59,0,6,1
train28_p18,1,1,2,1,1,1,1,0,1493,78,53,425,4250,341,156,164,126,0,19,4,314,124,0,1,30,57,6,212,0,386,53,530,159,53,0,6,1
train28_p18,1,1,2,1,1,1,1,1,1434,78,53,425,4250,305,120,164,126,18,1,4,314,112,6,1,30,57,6,206,0,327,53,530,159,53,0,12,1
train28_p18,1,1,3,0,1,1,0,1,1252,59,59,590,5900,308,118,169,153,0,0,4,350,0,0,1,21,21,6,135,0,177,59,590,177,59,0,6,1
train28_p18,1,1,3,0,1,1,1,1,1134,78,53,425,4250,305,120,164,125,18,1,4,311,0,0,1,21,21,6,133,0,151,53,530,159,53,0,6,1
train28_p18,1,1,3,1,1,1,0,1,1513,59,59,590,5900,308,118,169,153,0,0,4,350,111,0,1,27,54,6,165,0,369,59,590,177,59,0,6,1
train28_p18,1,1,3,1,1,1,1,1,1406,78,53,425,4250,305,120,164,125,18,1,4,311,104,5,1,27,54,6,193,0,319,53,530,159,53,0,11,1
train28_p19,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p19,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p19,1,1,2,0,1,1,0,1,1110,52,52,520,5200,238,104,113,103,0,0,4,339,0,0,1,21,21,6,119,0,156,52,520,156,52,0,6,1
train28_p19,1,1,2,0,1,1,1,0,1062,63,49,409,4090,257,126,110,91,0,11,3,320,0,0,1,21,21,6,119,0,153,49,490,147,49,0,6,1
train28_p19,1,1,2,0,1,1,1,1,1050,63,49,409,4090,237,106,110,91,10,1,4,320,0,0,1,21,21,6,119,0,141,49,490,147,49,0,6,1
train28_p19,1,1,2,1,1,1,0,1,1358,52,52,520,5200,238,104,113,103,0,0,4,339,60,1,1,30,57,6,143,0,334,52,520,156,52,0,7,1
train28_p19,1,1,2,1,1,1,1,0,1335,63,49,409,4090,257,126,110,91,0,11,3,320,76,4,1,30,57,6,152,0,344,49,490,147,49,0,10,1
train28_p19,1,1,2,1,1,1,1,1,1291,63,49,409,4090,237,106,110,91,10,1,4,320,55,2,1,30,57,6,162,0,292,49,490,147,49,0,8,1
train28_p19,1,1,3,0,1,1,0,1,1110,52,52,520,5200,233,104,108,97,0,0,4,333,0,0,1,21,21,6,119,0,156,52,520,156,52,0,6,1
train28_p19,1,1,3,0,1,1,1,1,1034,62,48,406,4060,230,106,103,82,9,1,4,313,0,0,1,21,21,6,119,0,140,48,480,144,48,0,6,1
train28_p19,1,1,3,1,1,1,0,1,1329,52,52,520,5200,233,104,108,97,0,0,4,333,74,0,1,27,54,6,134,0,321,52,520,156,52,0,6,1
train28_p19,1,1,3,1,1,1,1,1,1261,62,48,406,4060,230,106,103,82,9,1,4,313,73,3,1,27,54,6,151,0,293,48,480,144,48,0,9,1
train28_p20,1,1,1,0,1,1,0,1,1297,64,64,640,6400,158,128,0,116,0,0,4,0,0,0,1,30,30,6,0,70,134,64,640,192,64,60,6,1
train28_p20,1,1,1,1,1,1,0,1,1379,64,64,640,6400,158,128,0,116,0,0,4,0,86,3,1,39,77,6,0,70,157,64,640,192,64,60,9,1
train28_p20,1,1,2,0,1,1,0,1,1126,53,53,530,5300,241,106,114,106,0,0,4,345,0,0,1,21,21,6,117,0,159,53,530,159,53,0,6,1
train28_p20,1,1,2,0,1,1,1,0,1045,61,48,414,4140,253,122,110,89,0,8,2,312,0,0,1,21,21,6,120,0,150,48,480,144,48,0,6,1
train28_p20,1,1,2,0,1,1,1,1,1037,61,48,414,4140,237,106,110,89,8,0,4,312,0,0,1,21,21,6,120,0,142,48,480,144,48,0,6,1
train28_p20,1,1,2,1,1,1,0,1,1361,53,53,530,5300,241,106,114,106,0,0,4,345,84,0,1,30,57,6,132,0,334,53,530,159,53,0,6,1
train28_p20,1,1,2,1,1,1,1,0,1314,61,48,414,4140,253,122,110,89,0,8,2,312,82,4,1,30,57,6,162,0,328,48,480,144,48,0,10,1
train28_p20,1,1,2,1,1,1,1,1,1282,61,48,414,4140,237,106,110,89,8,0,4,312,63,0,1,30,57,6,168,0,294,48,480,144,48,0,6,1
train28_p20,1,1,3,0,1,1,0,1,1126,53,53,530,5300,240,106,113,104,0,0,4,343,0,0,1,21,21,6,117,0,159,53,530,159,53,0,6,1
train28_p20,1,1,3,0,1,1,1,1,1037,61,48,413,4130,237,106,110,88,8,0,4,310,0,0,1,21,21,6,120,0,142,48,480,144,48,0,6,1
train28_p20,1,1,3,1,1,1,0,1,1351,53,53,530,5300,240,106,113,104,0,0,4,343,82,3,1,27,54,6,136,0,323,53,530,159,53,0,9,1
